total_hardening_effort,one_implementation,two_implementations,four_implementations
15.45,0.010000007724056476,0.018941477497125866,0.006112653073197455
15.5,0.010000007347349796,0.018940700389352316,0.006101966407950148
15.55,0.01000000698901532,0.018939942464809553,0.006091420148012431
15.6,0.01000000664815702,0.018939203250038873,0.006081012364562529
15.65,0.010000006323922575,0.018938482283262698,0.006070741157141674
15.7,0.010000006015501231,0.018937779114096567,0.006060604653198819
15.75,0.010000005722121775,0.018937093303268225,0.006050601007643306
15.8,0.010000005443050602,0.018936424422343685,0.006040728402405423
15.85,0.010000005177589893,0.018935772053459945,0.006030985046004606
15.9,0.010000004925075854,0.018935135789064365,0.006021369173125228
15.95,0.01000000468487707,0.01893451523166042,0.006011879044199768
16.0,0.01000000445639292,0.018933909993559723,0.006002512944999274
16.05,0.010000004239052071,0.01893331969664018,0.005993269186230945
16.1,0.010000004032311063,0.018932743972110037,0.005984146103142715
16.15,0.010000003835652933,0.01893218246027782,0.005975142055134715
16.2,0.01000000364858593,0.01893163481032789,0.005966255425377479
16.25,0.010000003470642295,0.018931100680101537,0.005957484620436753
16.3,0.010000003301377073,0.018930579735883468,0.005948828069904817
16.35,0.010000003140367014,0.018930071652193584,0.005940284226038165
16.4,0.010000002987209508,0.01892957611158381,0.005931851563401452
16.45,0.01000000284152158,0.01892909280444005,0.005923528578517565
16.5,0.010000002702938937,0.01892862142878889,0.005915313789523736
16.55,0.01000000257111505,0.018928161690109167,0.005907205735833543
16.6,0.01000000244572029,0.01892771330114814,0.005899202977804751
16.65,0.010000002326441102,0.01892727598174218,0.0058913040964128065
16.7,0.01000000221297923,0.0189268494586419,0.005883507692929942
16.75,0.01000000210505096,0.018926433465341605,0.005875812388609775
16.8,0.010000002002386415,0.018926027741912904,0.005868216824377279
16.85,0.010000001904728877,0.01892563203484246,0.005860719660524029
16.9,0.010000001811834153,0.01892524609687375,0.005853319576408668
16.95,0.010000001723469959,0.018924869686852648,0.005846015270162426
17.0,0.010000001639415336,0.018924502569576944,0.005838805458399662
17.05,0.010000001559460108,0.018924144515649444,0.005831688875933302
17.1,0.01000000148340434,0.018923795301334766,0.005824664275495098
17.15,0.010000001411057858,0.018923454708419656,0.005817730427460602
17.2,0.010000001342239754,0.018923122524076727,0.005810886119578787
17.25,0.010000001276777947,0.01892279854073158,0.005804130156706231
17.3,0.010000001214508752,0.01892248255593318,0.005797461360545744
17.35,0.010000001155276462,0.018922174372227464,0.00579087856938943
17.4,0.010000001098932964,0.018921873797034014,0.005784380637865994
17.45,0.01000000104533737,0.01892158064252582,0.005777966436692343
17.5,0.010000000994355666,0.018921294725511986,0.005771634852429296
17.55,0.010000000945860368,0.018921015867323306,0.0057653847872413885
17.6,0.010000000899730214,0.01892074389370072,0.0057592151586606695
17.65,0.010000000855849853,0.01892047863468647,0.005753124899354438
17.7,0.010000000814109563,0.01892021992451795,0.00574711295689683
17.75,0.010000000774404973,0.0189199676015242,0.005741178293544193
17.8,0.010000000736636795,0.018919721508024918,0.005735319886014186
17.85,0.010000000700710596,0.018919481490231996,0.005729536725268516
17.9,0.010000000666536536,0.018919247398153448,0.0057238278162992815
17.95,0.010000000634029166,0.018919019085499738,0.005718192177918811
18.0,0.010000000603107198,0.01891879640959242,0.00571262884255298
18.05,0.010000000573693314,0.018918579231274994,0.005707136856037913
18.1,0.01000000054571396,0.018918367414826012,0.005701715277420007
18.15,0.010000000519099175,0.018918160827874283,0.005696363178759258
18.2,0.010000000493782411,0.018917959341316213,0.005691079644935765
18.25,0.010000000469700359,0.018917762829235126,0.005685863773459424
18.3,0.010000000446792801,0.018917571168822644,0.005680714674282695
18.35,0.010000000425002459,0.018917384240301965,0.00567563146961643
18.4,0.010000000404274845,0.018917201926853013,0.0056706132937486865
18.45,0.010000000384558129,0.0189170241145395,0.005665659292866471
18.5,0.010000000365803006,0.01891685069223774,0.005660768624880379
18.55,0.010000000347962584,0.018916681551567206,0.005655940459252057
18.6,0.010000000330992248,0.018916516586822866,0.005651173976824451
18.65,0.010000000314849565,0.018916355694909116,0.00564646836965479
18.7,0.010000000299494173,0.018916198775275384,0.005641822840850244
18.75,0.01000000028488767,0.018916045729853302,0.0056372366044062355
18.8,0.010000000270993533,0.018915896462995463,0.005632708885047328
18.85,0.010000000257777022,0.01891575088141565,0.005628238918070662
18.9,0.010000000245205089,0.018915608894130537,0.005623825949191891
18.95,0.010000000233246296,0.018915470412402893,0.005619469234393579
19.0,0.010000000221870739,0.0189153353496861,0.0056151680397760004
19.05,0.010000000211049976,0.018915203621570096,0.005610921641410315
19.1,0.010000000200756948,0.01891507514572863,0.005606729325194073
19.15,0.010000000190965915,0.018914949841867854,0.005602590386709001
19.2,0.010000000181652398,0.018914827631676113,0.005598504131081056
19.25,0.010000000172793106,0.018914708438775043,0.005594469872842653
19.3,0.010000000164365886,0.018914592188671857,0.005590486935797093
